0x239dE3a0D6ca5f21601f83327eA2174225eB7156,115322522587138686426174365
0xC17cAb1a9C54114e9A1028755E80A318Fb249493,0
0xb8cC1D0AE92203476D7d55a8d6BdF0AF987ccfeB,2000000000000000
0x8d12A197cB00D4747a1fe03395095ce2A5CC6819,787749888500387612659199
0xEF68e7C694F40c8202821eDF525dE3782458639f,120290802800000000000000
0x7B22713f2e818fad945AF5a3618a2814F102cbe0,279015212261928946137301500
0x8668eF4534EC8716dedE42807084A526ff4904E2,5950000000000000000000
0xBcfEce4bFAfc1CeeaE5fA5c202041446c0033B60,0
0x6C2adC2073994fb2CCC5032cC2906Fa221e9B391,2000000000000000000
0xC6C95CDA7373b0b4B62BEd21016057a8145D7787,4000000000000000000
0xC333F4508973434D5012692A789f54B5AdA32874,0
0x8b34FbC553db3462Ad4909f2e5577cc22f63c216,0
0xe453018cAd6B93995Dcd368c034866Cb4f9B6162,0
0x9980A6cA44E7aB0506A240dBB02595d7cC706bc6,290857619730000020000
0xDAE46FADfd30e7b6DE74937626aDf09d947EcC62,0
0x89205A3A3b2A69De6Dbf7f01ED13B2108B2c43e7,27000000000000000000
0xB6DbA64619F3a70BdD4FFdE2E1f5281a0009f041,0
0xfB6916095ca1df60bB79Ce92cE3Ea74c37c5d359,485581571556957
0xaaD7b11de39C3B9bBEaDa592De949602dD9A11c2,7361480000000000000000
0xF7e3AF24Ec10ec6E6dC8C7172F874E993529B989,2000000000000000000000
0x29Dcd6AdC2CaA0A5214f2B92C793a2849692b0aF,498500000000000000000
0xA38196fC3131C848768aeE8c808fE7000D7db9A6,10000000000000000000
0xb169a6e70346deE0f224c0085f6615e5f18Cf5bb,10000000000000000000
0xfF083a68723478E6b94a9c4506f90298e22caa3a,10000000000000000000
0x000dEA9CF9C7a650557eF8552aC8A38E6A404a57,2982000000000000000000
0xAF11fb3328FA0c8d4263e1f0ABF64cffE4AFD011,5000000000000000000
0xB86e0f9422ef157AfEd611D6a65024D6F465cf21,0
0xAF4E91CC1fA2FAfD9A4c43C8F41359F6aBe52b2d,0
0xaD41548Fa92921597Da3AE783a330396B47Cba3C,4000000000000000000
0xDEEE28c84528c1ef53859a4290F3669d6FFAb4C0,5000000000000000000
0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,490400000000000000000
0xbc063Bc733403beb2f642ab9F3982957473488ed,10000000000000000000
0xD5Ad2c6C12A2C4e6B606db04AC7C6e2d9D504d75,10000000000000000000
0xDD1C38dfe270278B65ED7D547427F97B32FAc995,10000000000000000000
0x063064055DCb26897CF4ca52E05f8A1352926a20,0
0xF39dA24A4360b0A7aF6Ab3ed339F6a165771B5e3,10000000000000000000
0xCf1e13FeF1853B47C6272e1A5Ee22A56bF5e8196,5000000000000000000
0x4e20a9a9112E6445D737892f1c81bAab75c56B58,10000000000000000000
0x1Dd03CeDDD4C968465E9E9A486825eD8b25Df665,5000000000000000000
0x0e808143C3C1Fca8BbA09C9498AA551aFddC4DEE,10000000000000000000
0x6E8996Ce2c01fD2Fea02659A84C12c766a03EBa0,10000000000000000000
0xfDD59BD335DDFaC99D2E304418B244e366dD6dbE,0
0x558EC3152e2eb2174905cd19AeA4e34A23DE9aD6,193195000000000000000
0xa869A2226D5368F252F90BA1a9047d96ab0b4976,10000000000000000000
0xd64CEA43B17e3E8801Bf95Ee1B53C0CDFaCA95E1,5000000000000000000
0x098481c04057BAa51F145D7fcBd0f3F90b3Fc2e8,0
0xFF2F14B44a9231ab8F126022EF0EaDD4F0c88EEC,10000000000000000000
0x397C7447692Fb601b46Bc6cDaFF4C4a5492CF4dB,0
0x6cf27F851aBA8ca16898EDD3d9e4eedDa2e5e72F,10000000000000000000
0x746ceC33491C573B290a171732117e43fb21B111,10000000000000000000
0xaaD2F199f1E4d6e20FA353AeF5fC831f12AFA229,0
0x424efC76687a1F0192E51c7F9dbB10ED69C61c01,0
0xb6b5371e42582ac8A6eE5840Ff07212030a4f035,0
0xF90AA8b3463105770C8D4F6E7b5359322E6c628E,10000000000000000000
0xe1a54300eA0f03EECD92782B2cbA39bc763C6161,0
0xd084fD75112bB298D840444175F8251E184E2aA3,0
0xF194fAb99fA9770a22A785673E3E38003feFF5e3,0
0x6900773734da8390644DB2c42561C6A68DC2648b,0
0xb9F7b5C3529Acbb7A6E7285DaB7d9c4F1e172f3d,0
0xd1A216c29055926F8ba6eA8cea61deE8776D7112,10000000000000000000
0x130E373CCc67d6d469580f15fD479367d585D69e,0
0xA9A0034a62D7D8fD730C0f4d3260C7c6C5E2b782,0
0xf63a5E8fca23b93c9F27C5f46a7e850aFc270373,0
0x06419840A4ee634632917b38bBa7743994D799Ef,0
0x45555629AAbfEA138EAd1C1E5f2AC3Cce2aDd830,0
0x970f4C3Cc9fb5E9a4001313AeE8c6F97A8690a24,0
0xa3550e20574Fa89783D38b834011E35768da9325,0
0x6109398eAf41d6F7061c311cD9691D28F0F40F63,0
0xDAE5e4d0dB87AB5EEf0A2a211c00ef65196F7958,0
0xAcC4ef042c7692fCCC414c2C38F1A0A4d41fb8A1,0
0x6c4a2366B3CA1AE0cd3b2566E6A2D41eaB42DB5b,0
0x18be1b39B58a5095654aea3068Bc475E9aF057af,0
0x1530df3e1C69501d4Ecb7E58eB045b90DE158873,0
0x56fEEb5f4A7C2569B99ed336A7364032e3027105,0
0x8A40eB797473972b0D9Dacf15dcbCB6E6374bD5a,0
0x7A8f229AaF9203d3E475be8A449aeA83DD58beB7,0
0x8410207f37F788d7e1A4df680E29ba08CF2Ccd07,10000000000000000000
0xc6b330dF38D6eF288C953F1F2835723531073CE2,0
0xD3171BD482892B42ED95bC6F452c09dbad263FAd,0
0xeD67a04ef9731Aa1AaE3055b495447b5C0fCaD76,0
0x662d56dc4ab5F9Ef3aBE60C5de9Eb1B8E9F880fF,0
0xb8880367FBEA5374AE11EA467Ab8b12D9ba652Be,0
0x3d3C44493b40cfC3ac83bE1d2b74b24E969224EB,0
0xDD5Ed75A9175b77685cFD27124f86b3A6C053660,0
0x2a0c0DBEcC7E4D658f48E01e3fA353F44050c208,54696014546692755055569
0x44c20383c850E55e55413C90517b23A93F66a2A6,10000000000000000000
0xBBCF7acf62ED9cbF0433CE75922c10203CDc3c44,0
0x65f2DDDf638C7a7118b22d610c9aEBa141F2467F,0
0x210E538565523351343Bf5699cA06D8Ae1616312,5000000000000000000
0x8600E7E615dFAfb38254b0f8193baed1b46609De,0
0x15D79Bbe43c66a74b66CE5192fafEC8231E7f337,10000000000000000000
0x070796F24Fc51453cBFdB87766Bb441370D0f421,0
0xD03A934434d121DE15DbFf1BCe37128c3B3A7cB4,0
0xD80f1C9a42a3c32dD66d9C28AAFA2a67a4962e9D,10000000000000000000
0x5f2f0B98654468eB7A120311ef48afD38525d185,0
0x39E660Fc418b319E3C80dd105Fd189667B15ad7d,0
0x10B84205f41413662c6Bcb61BcE2193ceF2Adef1,0
0x5f29E5Ab92e3828E064B63F391268e42CF77fAd5,0
0xD58C38Ea39D914Cf3dd03152de557547343B52f9,0
0xD46Dcce9d280Df390ec1774826eE7dA50efb2Dcc,0
0xE1549b9a33ad6233eCB6cf9b76C9b2d9248c73A1,0
0xa14824bEA8d4fE1bd89bd5285B0Ae30976703069,0
0x0ae8Faa8602876455c0454CeB254bdE3e20862A5,0
0x913cC19485F09E0e792997f910E3015eF8eb013f,0
0xcba28142285e21a72E9C5874E9899155b20E11da,0
0x46Cb98e1B9Ce37589E0b6FbBee9C41D4fa651F09,0
0x35b7Dc226843b6d4C65cb3602DCA7193f8Ef8b2E,0
0x9eA8232186F5077a047862395432Fca1bA099D7C,0
0x4Fa8Bc8e9859EDB0c94eEf0016Fc8d523E73C6Bc,0
0xC71B85bfa55c995b80E74C9B71918c0d30a5034a,0
0x784B2F0a510613C74E257b8192396d32C24E5106,0
0x06584905B84F1cF2ba2dAd09d97391a35DA41C0a,0
0x5ab673c38DadAEa831Fd970a3aa0A5Ed3F0D7863,0
0xEdEB2E8794998D6413aB652fa2cA98e21767C998,0
0x82b5d56651CB4F053Fc09ee54bE14AB035369d32,0
0x2D97Cb0090d9B8970CBe644DfD205778966fAbBc,0
0xe3d71F98d20a23eE4e845E2e59988ec0DB6B7bb5,0
0x1Df7c3CF4FC80d3a8277052FBa7ef403E6003B67,0
0x196e461217553130558CE80C768B6Ae8a57BE5AB,0
0xB7dFC2C9A4FFd6266EeADA197F84f9225a048cE4,0
0x2eA8eFA134527D7dC0eed3928727dd494A8cB227,0
0xd72c21D76E9E5242653Cdb8618F9a7D625A7edb6,0
0x03e15c532AD42Be4d4ed3e1Fa52B8B6E54d3905E,0
0xE050C848fEb5E848aCbce34af1753D00b73796fb,0
0x09ADFCad1fF25Ea37CC69C735E0028a54770310A,0
0x01043B9B92AF691E20349b642Fd7D8b496aD8d4b,0
0x292Ac50B9e6867d1E104893F98E6bDbb8EDc4881,0
0x7e57b89edb2b256515E4457D4eEde0671A7bed53,0
0x5c9819b8d8391f9eb2805B1c72569FC7c621Fe68,0
0xbCf920F2edeBb0A73B108c9cCb676CCCEE41514F,0
0xf0871022892b9C5291c1C9E3E0d5293026fC0124,0
0xBba03bE3Ea39eDf583b5Fc4fE9Dab57A042fe0eE,0
0xbeC501209396Bc96095637036e540F8FfbA7F74b,0
0x6df5E53D8A89e9900B220FaaceC9AE058da9DaBb,0
0xf2f147BC1feD64595fFa0c08EC0cbC25C0A2E416,0
0x87BbfA8a3176BB46eEC1ab6E2f0C780C94c6841a,0
0x0d862F6368FBeF6d26b23b53d04872447f996B76,0
0x70410E15124846D6e8fF3C8997c437F72012719b,0
0x53376cA48393d804Ec9147f24A5eE4DdE66f8B74,0
0xdBAd37D283E15796b49d7B41A76186e25FC0B35A,0
0x65864e7E734eaA058c22dC620aEbB809F822f041,0
0xaD5D45dDd9f14B21eEF2B33B71cAEAd055d7090f,0
0x473662C27ad1A11A3d4787C3544eaFb6C5E6547b,0
0xc8c17FeC81f30fB8534C7a694326c7a0C5c95913,9079173272
0x0dC8D4c162228662C77BC84EEC91dA88659f4DB1,0
0xedd042404C99a8Cd9F750f2c22089aC87f8c149e,0
0x8d7186060426f3cf450274a6fb0CbFa12d616737,0
0x99AA99A1517fA025D1eF2bc9ecE0Cc02ef094076,0
0xB7a9eC4ACd752c275f36eBD8B86aC0BD727BA2B0,0
0xB6181980768908054CbEFDbE000F3f2b0cD331cF,0
0xFEc7d3E07ED60b361Dc449741F52e7eFaF887073,0
0x2f056B6Eb566e28537c01060F7CDcEd68a1ca4aa,0
0xBBAd940124cC86658B9c6b70de382519f9E9e8dB,0
0xDBea80ace6d086f19639f20f10a3DCb5B7664Fd1,0
0xb8C24129D5adD69e581744bEA6061EeD32AacE50,0
0xb207c04E3A7E86BDFbC15ac3e6cEea8226596d94,0
0x93728581023A0709e99d0566Bd6381A649b4dAD2,0
0x5d15DAd084cC317d685f3Cebf083D2f8A68b27FB,0
0x88c5C7A7077a3e2055280D5b96Ca8Ce603b905e5,0
0x9748c8F4dcF519b769b75A7532e033c9Cdf9434B,0
0xF61242b246DEa156224f7d39b8C6214C54748C73,0
0xb00fF25e58006EB7623f9763BE28001cc9626692,0
0x140111c1162d0d89aAb89C6383B9ee218381E8b4,0
0x0052A971801D0E66860e310220dc52c07AD18791,0
0xA5eC8530B18fDf394Cad67542F64b1F98823fd59,0
0xc6657f82bB110D6b02F505c09f117CeB8cdace93,0
0x73532C909736602b78670fa327159bdF8E3064c0,0
0x7Dda9fC81da8648565801A1566add52Db7dEf55b,0
0xfA2eb971F7EEB0AdDF86dd77F32C224c243a5CC5,0
0xA63085E14B20A42664520cf6AEDc3A04625EF48b,0
0x8773B78f1E84B787e2e2ABFC0D6174bb2F0B7574,0
0x6513e5a7eFFD90396dF7812D7eB406fed5B6657A,0
0x2b2f3f4bb6788b4dbE06f598B2A2832522A94A8E,0
0xc3B48Eec611e83602A360ba41435c011f8003dC2,0
0x81b54ce264201e9Aed5CA6641ED1c1B777554945,0
0x94b8Ac03cB166cE9512355d2D9a92640478888e2,0
0x9D2D94e90dB87186Ad5681A9eeE022118F2EEcfc,0
0x219F514aA3B8a5061250bf6c4De155231eDE1F53,0
0xc619E90f3570fbB99489F0D84458cce0519cB1d3,0
0x011676CB3561acC8F034CA09e19Cefa671829BC1,0
0xfB2fDa02e5DA605De8e44827B8540DDaBa364837,0
0xa8B7ed778E7Fd93d7e4a2eFE9410f5AD3A4D9B01,0
0x425Ac2e86bd39ce174D46eB634F33A41FCbDa9eD,0
0x26FAe61bF4037Cb50880de94bc27F5D1246652e7,0
0x63E9505C46106A1B04745cd0aFcC3bcdECfD0629,0
0x2E134b81c4CCff6e9C98C4a00B3881BE39afD860,0
0x86b029461f4De71bBE537C121f289B865984e0ED,0
0x713D779102d601c0A86081e4DC5bEd12444E7cd8,0
0x79bD24C8562993851EA3C131B5139f1859C0D854,0
0xa7dEf27a6E0ef0c5A1A0d85E0ec28C93c3bc7b9e,0
0xff38a0651695763F6dC4A835d10717E19f0da76B,0
0x4ae0F4002C0596E5Cf6BB3dD895d2bE1DCe3615f,4103159627
0x0d733fda84a42E0F047540e0c59B6388f1b2df9D,0
0x26f8200aE413f193a61CDd5591746a2E90fadB4e,0
0x6A27c7ce45ac521a7d3D6fB6297f51C19219f75E,0
0xA751C3097D68Db9b2e4d7341A1f16Bd481bC2407,0
